date,time,devname,srcip,dstip,srcport,dstport,protocol,action,duration,bytes_sent,bytes_received,service,logid,policyid,type,subtype,level,msg
2025-08-05,14:27:08,FG60D-FW01,192.168.1.69,45.33.32.156,50108,3389,17,deny,3,3817,418,SMB,1278976450,1,utm,webfilter,warning,Access to restricted site blocked
2025-08-05,14:48:42,FG60D-FW01,192.168.1.233,10.0.0.255,56448,3389,17,accept,34,39,7634,DHCP,1196216066,3,traffic,forward,notice,DHCP request processed
2025-08-05,14:05:23,FG60D-FW01,192.168.1.49,8.8.8.8,65247,21,6,accept,52,1111,3279,dns,2879013434,1,traffic,forward,notice,DNS query allowed
2025-08-05,13:54:15,FG60D-FW01,192.168.1.140,45.33.32.156,2307,3389,17,deny,35,2528,4294,SMB,1168327889,2,utm,webfilter,warning,Access to restricted site blocked
2025-08-05,14:20:43,FG60D-FW01,192.168.1.32,10.0.0.255,27049,445,17,accept,54,1379,8665,DHCP,3066475800,4,traffic,forward,notice,DHCP request processed
2025-08-05,14:20:52,FG60D-FW01,192.168.1.165,104.16.249.249,34851,80,6,accept,0,1568,3872,HTTPS,1640650727,1,traffic,forward,notice,HTTPS connection established
2025-08-05,15:22:18,FG60D-FW01,192.168.1.128,45.33.32.156,63528,21,6,deny,18,1400,842,SMB,1736073631,0,utm,webfilter,warning,Access to restricted site blocked
2025-08-05,14:29:36,FG60D-FW01,192.168.1.7,185.199.110.153,63576,445,17,accept,9,3448,6691,HTTP,1828389435,5,traffic,forward,notice,HTTP session allowed
2025-08-05,14:49:04,FG60D-FW01,192.168.1.243,10.0.0.255,57939,22,6,accept,35,1807,9397,DHCP,2616286102,4,traffic,forward,notice,DHCP request processed
2025-08-05,14:50:13,FG60D-FW01,192.168.1.197,185.220.101.4,9875,53,17,deny,37,1422,6225,HTTPS,1827035113,1,utm,anomaly,alert,Suspicious traffic blocked
2025-08-05,15:29:44,FG60D-FW01,192.168.1.126,185.220.101.4,56825,3389,6,deny,3,623,5609,DHCP,1107965418,5,utm,anomaly,alert,Suspicious traffic blocked
2025-08-05,14:36:40,FG60D-FW01,192.168.1.205,203.0.113.7,23842,445,6,deny,5,2046,1900,dns,1972261157,2,utm,anomaly,alert,Suspicious traffic blocked
2025-08-05,15:01:56,FG60D-FW01,192.168.1.58,185.199.110.153,15072,22,6,accept,0,4131,3579,HTTP,5537841809,3,traffic,forward,notice,HTTP session allowed
2025-08-05,15:14:31,FG60D-FW01,192.168.1.166,203.0.113.7,58247,21,6,deny,27,540,6978,HTTP,2186988532,2,utm,anomaly,alert,Suspicious traffic blocked
2025-08-05,14:48:51,FG60D-FW01,192.168.1.47,8.8.8.8,48559,3389,17,accept,43,1082,1626,dns,3151541645,3,traffic,forward,notice,DNS query allowed
2025-08-05,15:32:14,FG60D-FW01,192.168.1.236,10.0.0.255,32847,80,6,accept,17,3815,3178,DHCP,2241165901,1,traffic,forward,notice,DHCP request processed
2025-08-05,15:04:39,FG60D-FW01,192.168.1.78,8.8.8.8,37643,53,6,accept,31,4531,6485,dns,1147938192,5,traffic,forward,notice,DNS query allowed
2025-08-05,14:18:30,FG60D-FW01,192.168.1.52,185.220.101.4,33127,22,17,deny,16,2376,9007,DHCP,3690065124,2,utm,anomaly,alert,Suspicious traffic blocked
2025-08-05,14:04:27,FG60D-FW01,192.168.1.215,185.220.101.4,1977,443,6,deny,56,2900,6007,dns,1995966268,4,utm,anomaly,alert,Suspicious traffic blocked
2025-08-05,14:09:30,FG60D-FW01,192.168.1.143,185.199.110.153,21267,443,6,accept,52,1915,5419,HTTP,2034118292,2,traffic,forward,notice,HTTP session allowed
2025-08-05,15:23:51,FG60D-FW01,192.168.1.147,10.0.0.255,33469,3389,6,accept,35,324,9932,DHCP,1150751780,1,traffic,forward,notice,DHCP request processed
2025-08-05,14:14:15,FG60D-FW01,192.168.1.144,45.33.32.156,45537,21,6,deny,36,1620,2604,SMB,2660877311,1,utm,webfilter,warning,Access to restricted site blocked
2025-08-05,13:53:01,FG60D-FW01,192.168.1.223,185.199.110.153,48502,3389,17,accept,6,2652,1686,HTTP,1992363779,3,traffic,forward,notice,HTTP session allowed
2025-08-05,15:38:23,FG60D-FW01,192.168.1.194,104.16.249.249,26921,53,17,accept,21,4106,8899,HTTPS,7150845030,4,traffic,forward,notice,HTTPS connection established
2025-08-05,15:17:08,FG60D-FW01,192.168.1.163,185.220.101.4,42459,445,6,deny,3,2638,4943,dns,6797673196,2,utm,anomaly,alert,Suspicious traffic blocked
2025-08-05,15:27:02,FG60D-FW01,192.168.1.169,198.51.100.23,36392,53,6,deny,25,4158,8367,DHCP,2990191182,2,utm,anomaly,alert,Suspicious traffic blocked
2025-08-05,14:47:31,FG60D-FW01,192.168.1.117,104.16.249.249,25717,3389,17,accept,27,630,3041,HTTPS,1271775177,5,traffic,forward,notice,HTTPS connection established
2025-08-05,15:00:26,FG60D-FW01,192.168.1.192,185.199.110.153,50616,21,6,accept,57,2015,8123,HTTP,2055718722,3,traffic,forward,notice,HTTP session allowed
2025-08-05,14:30:46,FG60D-FW01,192.168.1.237,10.0.0.255,49050,53,6,accept,46,2302,1014,DHCP,1901647522,1,traffic,forward,notice,DHCP request processed
2025-08-05,14:11:35,FG60D-FW01,192.168.1.203,45.33.32.156,35000,53,6,deny,28,2012,1357,SMB,1785747039,1,utm,webfilter,warning,Access to restricted site blocked
2025-08-05,15:16:41,FG60D-FW01,192.168.1.6,203.0.113.7,49652,80,6,deny,27,3754,1811,SMB,1350257608,3,utm,anomaly,alert,Suspicious traffic blocked
2025-08-05,15:32:28,FG60D-FW01,192.168.1.182,45.33.32.156,2620,22,17,deny,52,1078,7498,SMB,1400492140,2,utm,webfilter,warning,Access to restricted site blocked
2025-08-05,14:53:37,FG60D-FW01,192.168.1.37,104.16.249.249,19930,445,17,accept,12,3800,5468,HTTPS,1673969731,5,traffic,forward,notice,HTTPS connection established
2025-08-05,13:47:12,FG60D-FW01,192.168.1.56,45.33.32.156,30735,22,17,deny,24,4400,849,SMB,5957261126,2,utm,webfilter,warning,Access to restricted site blocked
2025-08-05,13:50:13,FG60D-FW01,192.168.1.108,185.199.110.153,65283,80,17,accept,1,1388,2090,HTTP,9172112316,5,traffic,forward,notice,HTTP session allowed
2025-08-05,14:59:04,FG60D-FW01,192.168.1.24,10.0.0.255,27910,53,6,accept,34,1908,6482,DHCP,1741789641,5,traffic,forward,notice,DHCP request processed
2025-08-05,15:11:54,FG60D-FW01,192.168.1.97,10.0.0.255,63356,22,17,accept,35,3161,6218,DHCP,1753761795,3,traffic,forward,notice,DHCP request processed
2025-08-05,15:17:57,FG60D-FW01,192.168.1.34,185.199.110.153,51574,80,6,accept,43,3157,2105,HTTP,1673266766,0,traffic,forward,notice,HTTP session allowed
2025-08-05,13:59:16,FG60D-FW01,192.168.1.74,8.8.8.8,61259,3389,6,accept,18,4181,9425,dns,1267347975,3,traffic,forward,notice,DNS query allowed
2025-08-05,15:29:17,FG60D-FW01,192.168.1.58,10.0.0.255,55697,445,6,accept,57,2443,7709,DHCP,2605473975,2,traffic,forward,notice,DHCP request processed
2025-08-05,14:29:24,FG60D-FW01,192.168.1.242,198.51.100.23,22968,21,6,deny,21,2912,2128,SMB,2282879585,4,utm,anomaly,alert,Suspicious traffic blocked
2025-08-05,14:33:26,FG60D-FW01,192.168.1.103,198.51.100.23,27295,443,6,deny,59,4961,5646,dns,1326960769,4,utm,anomaly,alert,Suspicious traffic blocked
2025-08-05,15:26:07,FG60D-FW01,192.168.1.43,104.16.249.249,3952,445,6,accept,0,3442,5895,HTTPS,9158261437,2,traffic,forward,notice,HTTPS connection established
2025-08-05,15:07:24,FG60D-FW01,192.168.1.98,10.0.0.255,54200,443,17,accept,51,3791,5152,DHCP,2747624548,5,traffic,forward,notice,DHCP request processed
2025-08-05,13:50:13,FG60D-FW01,192.168.1.146,45.33.32.156,59118,21,17,deny,57,4900,9843,SMB,2114997307,3,utm,webfilter,warning,Access to restricted site blocked
2025-08-05,14:00:35,FG60D-FW01,192.168.1.37,10.0.0.255,20912,445,6,accept,22,204,916,DHCP,2639421394,4,traffic,forward,notice,DHCP request processed
2025-08-05,13:48:14,FG60D-FW01,192.168.1.173,8.8.8.8,13929,53,6,accept,7,1874,4875,dns,3189346178,4,traffic,forward,notice,DNS query allowed
2025-08-05,14:56:53,FG60D-FW01,192.168.1.129,45.33.32.156,26959,21,17,deny,51,2802,2661,SMB,1953856393,4,utm,webfilter,warning,Access to restricted site blocked
2025-08-05,13:50:36,FG60D-FW01,192.168.1.73,104.16.249.249,37961,21,17,accept,41,4228,1769,HTTPS,2820867126,5,traffic,forward,notice,HTTPS connection established
2025-08-05,15:02:38,FG60D-FW01,192.168.1.222,185.199.110.153,43582,53,6,accept,12,1339,9872,HTTP,5044958383,5,traffic,forward,notice,HTTP session allowed
2025-08-05,14:51:53,FG60D-FW01,192.168.1.82,203.0.113.7,27325,22,6,deny,46,2632,1015,dns,2377175798,0,utm,anomaly,alert,Suspicious traffic blocked
2025-08-05,15:41:12,FG60D-FW01,192.168.1.187,45.33.32.156,15258,21,6,deny,43,790,7318,SMB,1498207328,4,utm,webfilter,warning,Access to restricted site blocked
2025-08-05,15:14:34,FG60D-FW01,192.168.1.17,104.16.249.249,64167,80,17,accept,28,1593,942,HTTPS,2849212720,4,traffic,forward,notice,HTTPS connection established
2025-08-05,15:31:17,FG60D-FW01,192.168.1.203,104.16.249.249,54538,21,6,accept,20,2742,4489,HTTPS,7070752723,0,traffic,forward,notice,HTTPS connection established
2025-08-05,13:56:50,FG60D-FW01,192.168.1.124,10.0.0.255,61787,80,17,accept,20,923,4538,DHCP,1335853088,1,traffic,forward,notice,DHCP request processed
2025-08-05,15:15:51,FG60D-FW01,192.168.1.40,45.33.32.156,18217,21,6,deny,27,1082,8770,SMB,2983117914,3,utm,webfilter,warning,Access to restricted site blocked
2025-08-05,15:26:40,FG60D-FW01,192.168.1.243,203.0.113.7,13867,3389,17,deny,15,2886,9345,SMB,1478964619,3,utm,anomaly,alert,Suspicious traffic blocked
2025-08-05,15:19:25,FG60D-FW01,192.168.1.155,198.51.100.23,11342,22,17,deny,27,4803,3741,SMB,2687566636,3,utm,anomaly,alert,Suspicious traffic blocked
2025-08-05,13:53:13,FG60D-FW01,192.168.1.199,8.8.8.8,47571,445,6,accept,5,2156,770,dns,1221168403,4,traffic,forward,notice,DNS query allowed
2025-08-05,13:47:42,FG60D-FW01,192.168.1.206,10.0.0.255,2386,445,17,accept,13,3936,386,DHCP,2691300249,4,traffic,forward,notice,DHCP request processed
2025-08-05,14:17:18,FG60D-FW01,192.168.1.142,8.8.8.8,15534,445,17,accept,23,1227,3795,dns,2413039724,2,traffic,forward,notice,DNS query allowed
2025-08-05,15:22:33,FG60D-FW01,192.168.1.14,203.0.113.7,49125,443,6,deny,45,2070,3974,HTTP,1607874140,4,utm,anomaly,alert,Suspicious traffic blocked
2025-08-05,14:46:07,FG60D-FW01,192.168.1.45,10.0.0.255,10246,53,6,accept,19,1037,4400,DHCP,2206963048,5,traffic,forward,notice,DHCP request processed
2025-08-05,15:09:34,FG60D-FW01,192.168.1.60,203.0.113.7,61343,21,17,deny,24,3659,6173,HTTP,2251493754,0,utm,anomaly,alert,Suspicious traffic blocked
2025-08-05,15:19:48,FG60D-FW01,192.168.1.135,104.16.249.249,36823,80,17,accept,30,315,5746,HTTPS,1945697387,2,traffic,forward,notice,HTTPS connection established
2025-08-05,13:59:40,FG60D-FW01,192.168.1.31,185.199.110.153,43876,53,6,accept,19,217,6802,HTTP,2486068798,2,traffic,forward,notice,HTTP session allowed
2025-08-05,15:06:53,FG60D-FW01,192.168.1.95,8.8.8.8,12943,443,6,accept,17,317,5290,dns,2362509041,3,traffic,forward,notice,DNS query allowed
2025-08-05,15:42:30,FG60D-FW01,192.168.1.134,8.8.8.8,7616,21,17,accept,38,4466,1367,dns,2213509469,5,traffic,forward,notice,DNS query allowed
2025-08-05,14:23:48,FG60D-FW01,192.168.1.44,198.51.100.23,39851,3389,6,deny,55,4097,9175,SMB,3061061894,0,utm,anomaly,alert,Suspicious traffic blocked
2025-08-05,15:40:05,FG60D-FW01,192.168.1.26,8.8.8.8,27700,3389,6,accept,26,1432,5276,dns,3023072720,2,traffic,forward,notice,DNS query allowed
2025-08-05,14:41:27,FG60D-FW01,192.168.1.50,104.16.249.249,9209,21,17,accept,2,125,9603,HTTPS,3137546556,2,traffic,forward,notice,HTTPS connection established
2025-08-05,15:28:13,FG60D-FW01,192.168.1.76,10.0.0.255,4833,21,17,accept,59,1584,6464,DHCP,2898802558,2,traffic,forward,notice,DHCP request processed
2025-08-05,14:56:43,FG60D-FW01,192.168.1.168,185.199.110.153,10768,53,17,accept,31,2413,7512,HTTP,2151344806,0,traffic,forward,notice,HTTP session allowed
2025-08-05,14:57:17,FG60D-FW01,192.168.1.73,10.0.0.255,11773,80,6,accept,45,2891,8864,DHCP,5784247043,2,traffic,forward,notice,DHCP request processed
2025-08-05,14:02:42,FG60D-FW01,192.168.1.161,104.16.249.249,12635,80,6,accept,36,3847,6979,HTTPS,2309588827,3,traffic,forward,notice,HTTPS connection established
2025-08-05,13:57:26,FG60D-FW01,192.168.1.160,10.0.0.255,27972,22,17,accept,43,1605,8019,DHCP,1547152906,2,traffic,forward,notice,DHCP request processed
2025-08-05,15:04:34,FG60D-FW01,192.168.1.51,104.16.249.249,12642,3389,17,accept,39,2372,5317,HTTPS,2047080289,3,traffic,forward,notice,HTTPS connection established
2025-08-05,15:04:38,FG60D-FW01,192.168.1.90,10.0.0.255,29752,443,6,accept,60,3525,7617,DHCP,3324758368,4,traffic,forward,notice,DHCP request processed
2025-08-05,14:00:44,FG60D-FW01,192.168.1.165,185.199.110.153,3869,53,6,accept,54,3877,8896,HTTP,1925667426,2,traffic,forward,notice,HTTP session allowed
2025-08-05,15:17:33,FG60D-FW01,192.168.1.214,8.8.8.8,43677,22,6,accept,4,4963,5029,dns,1394929957,5,traffic,forward,notice,DNS query allowed
2025-08-05,15:37:26,FG60D-FW01,192.168.1.68,10.0.0.255,32408,21,17,accept,49,3733,4178,DHCP,6121422395,2,traffic,forward,notice,DHCP request processed
2025-08-05,14:53:46,FG60D-FW01,192.168.1.124,185.199.110.153,19815,80,6,accept,9,2989,9038,HTTP,2668791392,2,traffic,forward,notice,HTTP session allowed
2025-08-05,15:00:23,FG60D-FW01,192.168.1.192,185.199.110.153,20394,443,17,accept,5,2875,2089,HTTP,2369762941,3,traffic,forward,notice,HTTP session allowed
2025-08-05,15:16:47,FG60D-FW01,192.168.1.213,104.16.249.249,1738,21,6,accept,60,4480,2272,HTTPS,1683606845,0,traffic,forward,notice,HTTPS connection established
2025-08-05,15:33:19,FG60D-FW01,192.168.1.220,8.8.8.8,3931,53,17,accept,58,606,5459,dns,2366951001,4,traffic,forward,notice,DNS query allowed
2025-08-05,15:40:38,FG60D-FW01,192.168.1.91,10.0.0.255,8064,80,17,accept,5,3110,981,DHCP,2320276771,1,traffic,forward,notice,DHCP request processed
2025-08-05,15:18:24,FG60D-FW01,192.168.1.35,104.16.249.249,14697,21,17,accept,37,3242,4233,HTTPS,1912512430,5,traffic,forward,notice,HTTPS connection established
2025-08-05,13:45:44,FG60D-FW01,192.168.1.205,45.33.32.156,4996,445,6,deny,56,1276,4809,SMB,1523557509,5,utm,webfilter,warning,Access to restricted site blocked
2025-08-05,14:47:41,FG60D-FW01,192.168.1.181,8.8.8.8,45014,53,6,accept,2,1848,1129,dns,5828837834,1,traffic,forward,notice,DNS query allowed
2025-08-05,14:57:34,FG60D-FW01,192.168.1.63,185.199.110.153,37576,445,17,accept,55,4136,658,HTTP,9263583404,5,traffic,forward,notice,HTTP session allowed
2025-08-05,14:24:25,FG60D-FW01,192.168.1.248,10.0.0.255,30005,21,17,accept,14,141,1975,DHCP,3153939300,4,traffic,forward,notice,DHCP request processed
2025-08-05,15:37:04,FG60D-FW01,192.168.1.25,10.0.0.255,55109,445,17,accept,57,2216,5715,DHCP,5575783544,3,traffic,forward,notice,DHCP request processed
2025-08-05,14:39:02,FG60D-FW01,192.168.1.77,185.199.110.153,5006,22,17,accept,9,3923,2042,HTTP,1599837175,2,traffic,forward,notice,HTTP session allowed
2025-08-05,14:22:37,FG60D-FW01,192.168.1.4,104.16.249.249,23869,53,17,accept,14,3438,5103,HTTPS,7546458074,0,traffic,forward,notice,HTTPS connection established
2025-08-05,14:55:10,FG60D-FW01,192.168.1.129,8.8.8.8,48878,53,17,accept,27,1016,1347,dns,3354838538,4,traffic,forward,notice,DNS query allowed
2025-08-05,14:21:32,FG60D-FW01,192.168.1.47,104.16.249.249,48187,445,6,accept,21,1917,2020,HTTPS,3370326880,0,traffic,forward,notice,HTTPS connection established
2025-08-05,15:30:52,FG60D-FW01,192.168.1.237,185.199.110.153,5334,80,6,accept,45,3451,8295,HTTP,3182111399,0,traffic,forward,notice,HTTP session allowed
2025-08-05,15:06:00,FG60D-FW01,192.168.1.8,104.16.249.249,51016,22,17,accept,45,1099,7014,HTTPS,1041379049,1,traffic,forward,notice,HTTPS connection established
2025-08-05,14:07:45,FG60D-FW01,192.168.1.82,10.0.0.255,3975,3389,17,accept,15,2812,7914,DHCP,3095115871,0,traffic,forward,notice,DHCP request processed
2025-08-05,13:51:36,FG60D-FW01,192.168.1.193,8.8.8.8,15700,443,6,accept,10,75,1415,dns,1408126562,1,traffic,forward,notice,DNS query allowed
2025-08-05,14:35:16,FG60D-FW01,192.168.1.230,185.220.101.4,1725,3389,6,deny,21,4994,2854,HTTP,6318103095,5,utm,anomaly,alert,Suspicious traffic blocked
2025-08-05,14:27:55,FG60D-FW01,192.168.1.237,198.51.100.23,25802,53,17,deny,30,2773,4058,dns,3024132048,2,utm,anomaly,alert,Suspicious traffic blocked
2025-08-05,15:33:47,FG60D-FW01,192.168.1.56,45.33.32.156,63693,22,17,deny,27,4407,4098,SMB,2646212030,5,utm,webfilter,warning,Access to restricted site blocked
2025-08-05,15:08:19,FG60D-FW01,192.168.1.206,185.220.101.4,10593,445,17,deny,1,2800,6406,DHCP,2736616484,1,utm,anomaly,alert,Suspicious traffic blocked
2025-08-05,13:55:16,FG60D-FW01,192.168.1.218,104.16.249.249,31874,80,17,accept,15,4141,837,HTTPS,1583196488,1,traffic,forward,notice,HTTPS connection established
2025-08-05,14:57:42,FG60D-FW01,192.168.1.42,8.8.8.8,52241,80,17,accept,37,4663,9117,dns,7923381460,0,traffic,forward,notice,DNS query allowed
2025-08-05,13:45:15,FG60D-FW01,192.168.1.68,104.16.249.249,22960,445,6,accept,41,4009,214,HTTPS,3239492850,0,traffic,forward,notice,HTTPS connection established
2025-08-05,15:20:13,FG60D-FW01,192.168.1.122,8.8.8.8,37628,21,6,accept,38,2529,7949,dns,2277655580,2,traffic,forward,notice,DNS query allowed
2025-08-05,14:21:50,FG60D-FW01,192.168.1.13,104.16.249.249,6493,3389,6,accept,1,1643,3382,HTTPS,2765035839,1,traffic,forward,notice,HTTPS connection established
2025-08-05,14:23:15,FG60D-FW01,192.168.1.102,185.199.110.153,5851,22,6,accept,44,4117,9408,HTTP,7741018823,5,traffic,forward,notice,HTTP session allowed
2025-08-05,15:21:47,FG60D-FW01,192.168.1.80,45.33.32.156,20180,21,6,deny,51,1189,1950,SMB,4796194054,2,utm,webfilter,warning,Access to restricted site blocked
2025-08-05,14:38:19,FG60D-FW01,192.168.1.244,45.33.32.156,36263,80,17,deny,36,2500,2815,SMB,3297561755,4,utm,webfilter,warning,Access to restricted site blocked
2025-08-05,15:13:12,FG60D-FW01,192.168.1.207,10.0.0.255,13726,3389,17,accept,17,941,5599,DHCP,2804694339,1,traffic,forward,notice,DHCP request processed
2025-08-05,14:18:50,FG60D-FW01,192.168.1.45,8.8.8.8,4111,53,17,accept,7,357,3163,dns,5737060193,2,traffic,forward,notice,DNS query allowed
2025-08-05,15:28:01,FG60D-FW01,192.168.1.35,45.33.32.156,16999,80,6,deny,53,3878,5122,SMB,3374527418,2,utm,webfilter,warning,Access to restricted site blocked
2025-08-05,15:19:58,FG60D-FW01,192.168.1.220,104.16.249.249,4673,53,17,accept,16,169,1661,HTTPS,1550344699,0,traffic,forward,notice,HTTPS connection established
2025-08-05,14:51:07,FG60D-FW01,192.168.1.70,185.199.110.153,1951,80,6,accept,46,4189,5295,HTTP,2456097731,0,traffic,forward,notice,HTTP session allowed
2025-08-05,13:46:14,FG60D-FW01,192.168.1.209,10.0.0.255,60866,445,17,accept,37,4428,8805,DHCP,2669852342,0,traffic,forward,notice,DHCP request processed
2025-08-05,14:02:32,FG60D-FW01,192.168.1.173,185.199.110.153,12431,21,17,accept,23,291,9336,HTTP,2953103166,0,traffic,forward,notice,HTTP session allowed
2025-08-05,15:04:46,FG60D-FW01,192.168.1.90,185.199.110.153,40203,445,17,accept,10,2935,3493,HTTP,2916273790,5,traffic,forward,notice,HTTP session allowed
2025-08-05,13:46:57,FG60D-FW01,192.168.1.110,104.16.249.249,28495,22,17,accept,23,2373,9072,HTTPS,1889766743,1,traffic,forward,notice,HTTPS connection established
2025-08-05,13:50:52,FG60D-FW01,192.168.1.234,104.16.249.249,48465,22,17,accept,52,4296,9702,HTTPS,2134369743,3,traffic,forward,notice,HTTPS connection established
2025-08-05,14:53:36,FG60D-FW01,192.168.1.208,185.199.110.153,16088,3389,6,accept,53,481,6301,HTTP,3292900585,3,traffic,forward,notice,HTTP session allowed
2025-08-05,14:10:48,FG60D-FW01,192.168.1.14,185.199.110.153,43771,21,17,accept,59,3929,6042,HTTP,3243486934,2,traffic,forward,notice,HTTP session allowed
2025-08-05,13:47:38,FG60D-FW01,192.168.1.163,185.199.110.153,30887,53,6,accept,53,2669,4174,HTTP,1841694438,4,traffic,forward,notice,HTTP session allowed
2025-08-05,14:15:43,FG60D-FW01,192.168.1.250,45.33.32.156,17904,21,17,deny,22,2652,9531,SMB,2647173100,3,utm,webfilter,warning,Access to restricted site blocked
2025-08-05,14:07:00,FG60D-FW01,192.168.1.127,185.199.110.153,56865,3389,17,accept,48,468,9757,HTTP,3132459752,5,traffic,forward,notice,HTTP session allowed
2025-08-05,13:52:48,FG60D-FW01,192.168.1.199,45.33.32.156,58908,21,17,deny,34,3400,6949,SMB,2072189566,0,utm,webfilter,warning,Access to restricted site blocked
2025-08-05,15:17:11,FG60D-FW01,192.168.1.67,185.220.101.4,38377,3389,6,deny,14,2531,3924,dns,2529979269,3,utm,anomaly,alert,Suspicious traffic blocked
2025-08-05,14:34:26,FG60D-FW01,192.168.1.111,185.199.110.153,18004,3389,17,accept,7,3108,5373,HTTP,8118605273,2,traffic,forward,notice,HTTP session allowed
2025-08-05,14:41:01,FG60D-FW01,192.168.1.55,10.0.0.255,60449,21,6,accept,44,1161,9828,DHCP,1402257264,0,traffic,forward,notice,DHCP request processed
2025-08-05,14:59:05,FG60D-FW01,192.168.1.40,104.16.249.249,48171,22,17,accept,40,697,1320,HTTPS,1102578762,4,traffic,forward,notice,HTTPS connection established
2025-08-05,14:19:03,FG60D-FW01,192.168.1.247,10.0.0.255,60497,22,17,accept,45,2363,8617,DHCP,2323538878,0,traffic,forward,notice,DHCP request processed
2025-08-05,15:41:20,FG60D-FW01,192.168.1.241,203.0.113.7,17333,445,17,deny,59,56,6038,dns,2731421643,1,utm,anomaly,alert,Suspicious traffic blocked
2025-08-05,14:22:54,FG60D-FW01,192.168.1.35,10.0.0.255,32484,445,6,accept,34,3397,8035,DHCP,2617514883,3,traffic,forward,notice,DHCP request processed
